PRCP ID,Auto-Encoder Outlier %,Auto-Encoder Outlier Score
1000238518,0.000085,1
1000238528,0.000082,1
1000238537,0.000082,1
1000238539,0.000078,3
1000238567,0.000084,1
1000238568,0.000085,1
1000238573,0.000114,1
1000238579,0.00009,1
1000238580,0.000089,1
1000238582,0.000083,1
1000238584,0.000113,1
1000238598,0.000085,1
1000238618,0.000082,1
1000238625,0.000087,1
1000238630,0.000083,1
1000238631,0.00008,3
1000238633,0.000083,1
1000238659,0.000089,1
1000238661,0.000081,1
1000238677,0.000084,1
1000238716,0.000082,1
1000238738,0.00011,1
1000238750,0.000089,1
1000238759,0.000085,1
1000238763,0.000087,1
1000238775,0.000088,1
1000238800,0.000083,1
1000238819,0.000079,3
1000238848,0.000085,1
1000238852,0.000114,1
1000238881,0.000086,1
1000238882,0.000091,1
1000238893,0.000084,1
1000238918,0.000131,2
1000238950,0.000112,1
1000238963,0.000083,1
1000238974,0.000089,1
1000238978,0.000079,3
1000238982,0.000089,1
1000238985,0.000088,1
1000238992,0.000085,1
1000239001,0.000086,1
1000239005,0.000228,2
1000239009,0.000083,1
1000239057,0.00009,1
1000239075,0.000097,1
1000239085,0.000083,1
1000239098,0.000081,1
1000239103,0.000547,2
1000239104,0.000126,1
1000239116,0.000098,1
1000239126,0.000079,3
1000239130,0.00009,1
1000239131,0.000427,2
1000239140,0.000084,1
1000239164,0.000093,1
1000239177,0.000083,1
1000239209,0.000089,1
1000239227,0.000078,3
1000239239,0.000081,1
1000239249,0.000081,1
1000239284,0.000087,1
1000239301,0.00008,1
1000239309,0.000081,1
1000239315,0.000087,1
1000239317,0.000079,3
1000239331,0.000079,3
1000239341,0.000078,3
1000239347,0.000122,1
1000239356,0.000092,1
1000239359,0.00009,1
1000239369,0.000109,1
1000239372,0.000108,1
1000239375,0.000092,1
1000239394,0.000089,1
1000239401,0.000088,1
1000239408,0.000089,1
1000239414,0.000084,1
1000239433,0.000087,1
1000239447,0.000087,1
1000239490,0.000127,1
1000239494,0.000757,2
1000239535,0.00009,1
1000239541,0.000082,1
1000239566,0.000082,1
1000239578,0.000087,1
1000239582,0.000093,1
1000239583,0.000087,1
1000239607,0.000087,1
1000239619,0.000591,2
1000239626,0.000385,2
1000239632,0.000088,1
1000239648,0.000085,1
1000239655,0.00009,1
1000239659,0.000085,1
1000239670,0.000093,1
1000239677,0.00008,1
1000239680,0.000111,1
1000239686,0.000085,1
1000239689,0.000081,1
1000239696,0.000085,1
1000239703,0.000083,1
1000239710,0.000094,1
1000239713,0.000535,2
1000239719,0.000588,2
1000239761,0.000081,1
1000239782,0.000082,1
1000239786,0.000083,1
1000239795,0.000734,2
1000239799,0.000079,3
1000239805,0.000085,1
1000239830,0.000086,1
1000239853,0.000084,1
1000239874,0.000079,3
1000239875,0.000082,1
1000239881,0.000089,1
1000239899,0.000106,1
1000239906,0.000224,2
1000239914,0.000086,1
1000239917,0.000096,1
1000239922,0.00009,1
1000239925,0.000088,1
1000239934,0.000087,1
1000239945,0.000085,1
1000239964,0.000097,1
1000239984,0.000084,1
1000239987,0.000135,2
1000239999,0.000089,1
1000240017,0.00009,1
1000240032,0.000085,1
1000240040,0.000083,1
1000240056,0.000088,1
1000240090,0.000217,2
1000240094,0.000091,1
1000240116,0.000085,1
1000240131,0.000097,1
1000240137,0.000089,1
1000240158,0.000083,1
1000240191,0.000091,1
1000240206,0.000082,1
1000240210,0.000122,1
1000240219,0.000085,1
1000240226,0.000089,1
1000240240,0.000085,1
1000240243,0.000084,1
1000240249,0.000081,1
1000240255,0.000095,1
1000240259,0.000265,2
1000240274,0.000082,1
1000240275,0.000127,1
1000240295,0.000083,1
1000240303,0.000506,2
1000240335,0.000093,1
1000240343,0.000093,1
1000240351,0.000082,1
1000240355,0.000084,1
1000240363,0.000082,1
1000240364,0.000085,1
1000240388,0.000591,2
1000240435,0.000087,1
1000240449,0.000479,2
1000240460,0.000079,3
1000240470,0.000087,1
1000240471,0.000083,1
1000240483,0.000087,1
1000240484,0.000082,1
1000240492,0.000081,1
1000240497,0.000099,1
1000240507,0.000084,1
1000240514,0.000082,1
1000240516,0.000082,1
1000240520,0.000266,2
1000240581,0.000085,1
1000240612,0.000094,1
1000240617,0.00011,1
1000240622,0.000082,1
1000240641,0.000088,1
1000240655,0.000083,1
1000240674,0.000163,2
1000240687,0.000109,1
1000240696,0.000085,1
1000240715,0.000089,1
1000240717,0.000089,1
1000240718,0.000085,1
1000240720,0.00048,2
1000240721,0.000089,1
1000240724,0.000087,1
1000240756,0.000079,3
1000240773,0.000087,1
1000240788,0.000183,2
1000240799,0.000101,1
1000240800,0.000095,1
1000240805,0.000089,1
1000240816,0.000096,1
1000240827,0.000101,1
1000240842,0.000133,2
1000240844,0.000087,1
1000240881,0.000084,1
1000240893,0.000087,1
1000240910,0.00009,1
1000240928,0.00009,1
1000240958,0.000089,1
1000240964,0.000088,1
1000240970,0.000084,1
1000240971,0.000082,1
1000240976,0.000082,1
1000240978,0.000082,1
1000240981,0.000092,1
1000240983,0.000118,1
1000240984,0.000085,1
1000241007,0.000088,1
1000241010,0.000084,1
1000241012,0.000084,1
1000241024,0.000088,1
1000241034,0.00012,1
1000241048,0.000091,1
1000241052,0.000087,1
1000241066,0.000093,1
1000241073,0.000079,3
1000241085,0.00008,3
1000241090,0.000079,3
1000241102,0.00009,1
1000241103,0.000178,2
1000241107,0.000165,2
1000241117,0.000087,1
1000241155,0.000079,3
1000241159,0.000086,1
1000241163,0.000085,1
1000241164,0.000086,1
1000241173,0.000087,1
1000241208,0.000085,1
1000241211,0.000092,1
1000241213,0.000083,1
1000241229,0.000108,1
1000241231,0.000087,1
1000241234,0.000084,1
1000241241,0.000088,1
1000241248,0.000082,1
1000241267,0.000473,2
1000241268,0.000092,1
1000241280,0.000087,1
1000241292,0.000086,1
1000241297,0.000123,1
1000241298,0.000077,3
1000241310,0.000084,1
1000241315,0.000088,1
1000241320,0.00008,3
1000241326,0.000083,1
1000241327,0.000079,3
1000241332,0.000114,1
1000241334,0.000081,1
1000241342,0.000081,1
1000241343,0.000083,1
1000241400,0.000082,1
1000241427,0.000084,1
1000241444,0.000098,1
1000241446,0.000084,1
1000241452,0.000082,1
1000241454,0.00008,3
1000241460,0.000084,1
1000241471,0.000125,1
1000241474,0.000086,1
1000241483,0.000093,1
1000241485,0.000081,1
1000241488,0.000085,1
1000241490,0.000083,1
1000241516,0.000483,2
1000241553,0.000086,1
1000241589,0.000101,1
1000241598,0.000088,1
1000241601,0.00008,1
1000241617,0.000083,1
1000241633,0.000078,3
1000241638,0.000081,1
1000241642,0.000085,1
1000241648,0.000094,1
1000241679,0.000484,2
1000241680,0.000121,1
1000241682,0.000084,1
1000241695,0.000086,1
1000241697,0.00009,1
1000241698,0.000091,1
1000241701,0.000087,1
1000241702,0.000092,1
1000241716,0.001167,4
1000241717,0.000084,1
1000241725,0.00013,1
1000241752,0.000089,1
1000241753,0.000118,1
1000241775,0.000079,3
1000241786,0.000089,1
1000241790,0.000086,1
1000241793,0.000084,1
1000241799,0.000098,1
1000241821,0.000084,1
1000241842,0.000089,1
1000241872,0.000462,2
1000241941,0.000081,1
1000241948,0.000085,1
1000241951,0.000084,1
1000241953,0.000086,1
1000241955,0.000741,2
1000241962,0.000102,1
1000241968,0.000084,1
1000241971,0.000084,1
1000241974,0.000083,1
1000241980,0.000082,1
1000241982,0.000107,1
1000241999,0.000081,1
1000242009,0.000129,1
1000242020,0.000084,1
1000242022,0.00008,1
1000242029,0.000146,2
1000242038,0.000123,1
1000242041,0.000113,1
1000242052,0.000088,1
1000242084,0.000538,2
1000242087,0.000097,1
1000242101,0.000133,2
1000242106,0.000087,1
1000242119,0.000115,1
1000242121,0.00011,1
1000242132,0.000105,1
1000242137,0.000082,1
1000242141,0.000471,2
1000242147,0.00025,2
1000242152,0.000079,3
1000242157,0.000112,1
1000242172,0.000084,1
1000242188,0.000121,1
1000242198,0.000491,2
1000242201,0.000342,2
1000242236,0.000082,1
1000242258,0.000155,2
1000242266,0.000151,2
1000242288,0.000084,1
1000242297,0.000084,1
1000242314,0.00008,1
1000242319,0.000096,1
1000242326,0.000082,1
1000242332,0.000088,1
1000242337,0.000084,1
1000242352,0.000084,1
1000242355,0.000086,1
1000242360,0.000412,2
1000242374,0.000084,1
1000242382,0.000124,1
1000242391,0.000088,1
1000242392,0.000086,1
1000242400,0.000096,1
1000242401,0.00008,3
1000242410,0.000181,2
1000242411,0.000568,2
1000242414,0.000084,1
1000242423,0.000084,1
1000242424,0.000082,1
1000242428,0.000094,1
1000242444,0.000134,2
1000242458,0.000089,1
1000242480,0.000118,1
1000242502,0.00008,1
1000242548,0.000082,1
1000242549,0.000134,2
1000242616,0.000094,1
1000242626,0.00008,3
1000242628,0.00009,1
1000242630,0.000082,1
1000242633,0.000092,1
1000242642,0.000123,1
1000242643,0.000091,1
1000242647,0.000632,2
1000242649,0.000126,1
1000242654,0.000084,1
1000242658,0.000104,1
1000242665,0.000082,1
1000242669,0.000088,1
1000242671,0.000093,1
1000242680,0.000087,1
1000242682,0.000099,1
1000242683,0.000089,1
1000242685,0.000081,1
1000242688,0.000089,1
1000242716,0.000084,1
1000242719,0.000089,1
1000242723,0.000086,1
1000242743,0.000649,2
1000242755,0.000084,1
1000242776,0.000476,2
1000242777,0.000079,3
1000242783,0.000085,1
1000242792,0.000089,1
1000242794,0.000081,1
1000242797,0.00011,1
1000242800,0.000085,1
1000242829,0.000089,1
1000242851,0.000085,1
1000242860,0.000088,1
1000242867,0.000077,3
1000242871,0.000084,1
1000242875,0.000084,1
1000242879,0.000084,1
1000242886,0.000083,1
1000242897,0.000325,2
1000242905,0.000083,1
1000242910,0.000083,1
1000242912,0.000087,1
1000242913,0.000092,1
1000242916,0.000085,1
1000242927,0.000083,1
1000242975,0.00036,2
1000243007,0.000085,1
1000243020,0.00008,1
1000243023,0.000092,1
1000243032,0.000131,1
1000243038,0.000088,1
1000243044,0.00027,2
1000243078,0.000086,1
1000243083,0.000089,1
1000243092,0.000085,1
1000243099,0.00009,1
1000243101,0.000085,1
1000243109,0.000084,1
1000243121,0.000526,2
1000243136,0.000086,1
1000243138,0.000085,1
1000243155,0.000093,1
1000243164,0.000257,2
1000243192,0.00009,1
1000243200,0.000168,2
1000243210,0.00008,1
1000243242,0.00008,1
1000243298,0.000091,1
1000243307,0.000077,3
1000243310,0.000096,1
1000243326,0.000084,1
1000243352,0.000087,1
1000243366,0.000309,2
1000243370,0.000084,1
1000243375,0.00008,3
1000243376,0.000092,1
1000243386,0.000088,1
1000243387,0.000101,1
1000243388,0.000078,3
1000243394,0.000085,1
1000243404,0.000076,3
1000243406,0.000088,1
1000243407,0.000112,1
1000243450,0.000127,1
1000243456,0.000089,1
1000243458,0.000083,1
1000243468,0.000084,1
1000243470,0.000094,1
1000243485,0.000194,2
1000243511,0.000084,1
1000243539,0.000131,2
1000243547,0.000083,1
1000243560,0.000545,2
1000243576,0.000091,1
1000243584,0.000321,2
1000243589,0.000077,3
1000243602,0.000087,1
1000243616,0.000087,1
1000243633,0.000103,1
1000243642,0.000079,3
1000243645,0.000081,1
1000243653,0.000083,1
1000243654,0.000084,1
1000243656,0.000138,2
1000243677,0.000084,1
1000243681,0.000078,3
1000243706,0.000088,1
1000243716,0.000127,1
1000243729,0.000081,1
1000243761,0.000125,1
1000243763,0.000088,1
1000243765,0.000101,1
1000243766,0.000099,1
1000243771,0.000088,1
1000243774,0.000289,2
1000243777,0.000077,3
1000243780,0.000081,1
1000243784,0.000079,3
1000243785,0.000087,1
1000243792,0.000081,1
1000243801,0.000087,1
1000243805,0.000089,1
1000243807,0.000546,2
1000243822,0.000082,1
1000243876,0.000093,1
1000243879,0.000267,2
1000243880,0.000084,1
1000243883,0.000086,1
1000243887,0.000085,1
1000243897,0.000088,1
1000243903,0.000086,1
1000243913,0.000089,1
1000243927,0.000114,1
1000243929,0.000083,1
1000243946,0.000083,1
1000243950,0.000084,1
1000243954,0.000121,1
1000243956,0.00009,1
1000243958,0.000086,1
1000243961,0.000079,3
1000243969,0.000136,2
1000243973,0.000468,2
1000244009,0.000086,1
1000244011,0.000097,1
1000244012,0.000088,1
1000244014,0.000173,2
1000244037,0.000489,2
1000244046,0.000085,1
1000244060,0.000085,1
1000244064,0.000089,1
1000244071,0.000088,1
1000244097,0.00009,1
1000244100,0.000091,1
1000244118,0.000081,1
1000244132,0.000085,1
1000244147,0.000537,2
1000244178,0.00008,3
1000244184,0.000332,2
1000244193,0.000084,1
1000244198,0.000085,1
1000244200,0.000079,3
1000244202,0.000187,2
1000244206,0.000088,1
1000244222,0.000099,1
1000244230,0.000212,2
1000244242,0.000085,1
1000244249,0.000321,2
1000244280,0.000087,1
1000244312,0.000088,1
1000244315,0.000091,1
1000244327,0.000104,1
1000244331,0.000148,2
1000244342,0.000084,1
1000244343,0.000083,1
1000244353,0.000097,1
1000244375,0.000092,1
1000244387,0.000077,3
1000244392,0.000084,1
1000244409,0.000078,3
1000244418,0.000125,1
1000244422,0.000292,2
1000244430,0.000094,1
1000244462,0.000124,1
1000244487,0.000096,1
1000244509,0.000087,1
1000244521,0.00008,1
1000244524,0.000097,1
1000244528,0.000085,1
1000244539,0.000089,1
1000244542,0.000082,1
1000244569,0.00009,1
1000244577,0.000078,3
1000244592,0.000076,3
1000244598,0.000089,1
1000244605,0.000084,1
1000244610,0.000597,2
1000244611,0.000082,1
1000244625,0.000078,3
1000244628,0.000084,1
1000244637,0.000578,2
1000244675,0.000212,2
1000244678,0.000136,2
1000244694,0.000084,1
1000244714,0.000094,1
1000244718,0.000142,2
1000244721,0.00008,1
1000244722,0.000079,3
1000244738,0.000096,1
1000244741,0.000082,1
1000244766,0.000106,1
1000244777,0.000082,1
1000244784,0.000078,3
1000244812,0.000083,1
1000244844,0.000078,3
1000244849,0.000081,1
1000244850,0.00061,2
1000244859,0.000094,1
1000244895,0.000084,1
1000244912,0.00008,1
1000244918,0.000088,1
1000244934,0.000081,1
1000244941,0.000088,1
1000244946,0.000085,1
1000244948,0.000084,1
1000244955,0.000087,1
1000244966,0.000089,1
1000244967,0.000078,3
1000244983,0.000094,1
1000245017,0.000085,1
1000245024,0.000084,1
1000245027,0.000085,1
1000245035,0.000105,1
1000245045,0.000081,1
1000245063,0.000084,1
1000245107,0.000086,1
1000245110,0.00009,1
1000245115,0.000082,1
1000245128,0.000089,1
1000245136,0.000205,2
1000245139,0.000083,1
1000245168,0.000079,3
1000245178,0.000086,1
1000245179,0.000084,1
1000245188,0.000083,1
1000245189,0.000092,1
1000245201,0.000086,1
1000245208,0.00011,1
1000245211,0.000081,1
1000245218,0.000079,3
1000245224,0.000234,2
1000245227,0.000301,2
1000245229,0.000083,1
1000245234,0.000088,1
1000245236,0.000083,1
1000245239,0.00008,1
1000245244,0.000085,1
1000245254,0.000087,1
1000245332,0.000127,1
1000245344,0.000113,1
1000245347,0.000084,1
1000245375,0.000079,3
1000245376,0.000109,1
1000245376,0.00009,1
1000245385,0.0001,1
1000245399,0.000093,1
1000245407,0.000084,1
1000245413,0.000088,1
1000245429,0.000113,1
1000245436,0.000086,1
1000245440,0.000087,1
1000245448,0.000075,3
1000245466,0.000079,3
1000245487,0.000087,1
1000245514,0.000079,3
1000245519,0.000082,1
1000245524,0.000089,1
1000245526,0.000081,1
1000245528,0.000154,2
1000245529,0.000086,1
1000245537,0.00009,1
1000245572,0.000084,1
1000245601,0.000084,1
1000245621,0.000085,1
1000245632,0.000077,3
1000245646,0.000083,1
1000245653,0.000089,1
1000245654,0.000098,1
1000245666,0.000084,1
1000245670,0.000089,1
1000245683,0.000158,2
1000245702,0.000086,1
1000245708,0.000085,1
1000245725,0.000142,2
1000245726,0.000085,1
1000245746,0.000102,1
1000245748,0.000083,1
1000245755,0.000083,1
1000245756,0.000109,1
1000245763,0.000084,1
1000245770,0.000088,1
1000245788,0.000082,1
1000245799,0.000081,1
1000245809,0.000084,1
1000245824,0.000086,1
1000245828,0.000087,1
1000245839,0.000278,2
1000245842,0.000081,1
1000245870,0.000082,1
1000245875,0.00018,2
1000245877,0.000076,3
1000245878,0.000174,2
1000245880,0.00008,1
1000245931,0.000085,1
1000245956,0.000087,1
1000245958,0.000084,1
1000245960,0.000081,1
1000245961,0.000086,1
1000245977,0.000078,3
1000246049,0.000083,1
1000246050,0.000092,1
1000246052,0.000091,1
1000246063,0.000078,3
1000246073,0.000091,1
1000246077,0.000078,3
1000246080,0.000079,3
1000246084,0.000085,1
1000246090,0.000084,1
1000246108,0.00026,2
1000246129,0.000086,1
1000246188,0.000082,1
1000246191,0.000086,1
1000246194,0.000359,2
1000246219,0.000087,1
1000246245,0.000077,3
1000246247,0.000079,3
1000246257,0.000587,2
1000246270,0.000099,1
1000246279,0.000083,1
1000246281,0.000085,1
1000246289,0.000085,1
1000246290,0.000078,3
1000246295,0.000081,1
1000246300,0.000118,1
1000246309,0.00008,3
1000246324,0.000082,1
1000246366,0.000087,1
1000246368,0.000078,3
1000246375,0.000086,1
1000246376,0.000092,1
1000246382,0.000084,1
1000246393,0.000083,1
1000246405,0.000076,3
1000246419,0.000078,3
1000246422,0.000092,1
1000246427,0.000081,1
1000246430,0.000085,1
1000246440,0.000076,3
1000246443,0.000077,3
1000246447,0.00008,3
1000246449,0.000082,1
1000246454,0.000082,1
1000246456,0.000083,1
1000246467,0.000087,1
1000246490,0.000088,1
1000246496,0.00008,3
1000246515,0.000091,1
1000246518,0.000086,1
1000246542,0.000085,1
1000246543,0.000082,1
1000246553,0.000109,1
1000246554,0.000082,1
1000246567,0.000084,1
1000246575,0.000085,1
1000246582,0.000079,3
1000246585,0.000086,1
1000246593,0.000081,1
1000246599,0.000075,3
1000246672,0.0001,1
1000246726,0.000083,1
1000246736,0.000104,1
1000246737,0.000139,2
1000246744,0.000079,3
1000246749,0.00047,2
1000246756,0.000087,1
1000246757,0.000085,1
1000246787,0.000078,3
1000246808,0.000078,3
1000246810,0.000083,1
1000246837,0.000084,1
1000246855,0.000081,1
